date,Price,Price_pred
2019-04-11,20.1,20.090881
2019-04-12,20.1,20.078506
2019-04-13,20.1,20.071007
2019-04-14,20.1,20.11221
2019-04-16,20.1,20.09673
2019-04-17,20.1,20.128555
2019-04-18,20.0,20.10654
2019-04-19,20.1,20.099836
2019-04-20,20.1,20.069918
2019-04-21,20.1,20.080196
2019-04-23,20.1,20.108978
2019-04-24,20.1,20.098816
2019-04-25,20.1,20.11562
2019-04-26,20.1,20.093174
2019-04-27,20.1,20.046688
2019-04-28,20.0,20.083195
2019-04-30,20.1,20.091402
2019-05-01,20.1,20.080301
2019-05-02,20.1,20.08421
2019-05-03,20.0,20.139519
2019-05-04,20.1,20.126602
2019-05-05,20.1,20.123037
2019-05-07,20.1,20.090147
2019-05-08,20.0,20.05753
2019-05-09,20.1,20.054392
2019-05-10,20.1,20.066954
2019-05-11,20.2,20.076712
2019-05-12,20.1,20.062689
2019-05-14,20.0,20.051535
2019-05-15,20.1,20.031282
2019-05-17,20.4,20.063406
2019-05-18,20.1,20.02385
2019-05-19,20.1,20.053022
2019-05-21,20.1,20.076168
2019-05-22,20.0,20.05662
2019-05-23,20.1,20.044895
2019-05-24,20.1,20.105005
2019-05-25,20.1,20.09058
2019-05-26,20.1,20.089212
2019-05-28,20.1,20.10445
2019-05-29,20.0,20.120195
2019-05-30,20.0,20.115543
2019-05-31,20.1,20.108013
2019-06-01,20.1,20.083834
2019-06-02,20.1,20.10883
2019-06-04,20.1,20.136066
2019-06-05,20.1,20.153605
2019-06-06,20.1,20.14394
2019-06-07,20.1,20.101532
2019-06-08,20.1,20.076368
2019-06-12,20.1,20.09151
2019-06-13,20.0,20.127184
2019-06-14,20.1,20.097904
2019-06-15,20.1,20.109129
2019-06-16,20.1,20.091076
2019-06-18,20.1,20.069277
2019-06-19,20.1,20.049202
2019-06-20,20.1,20.061314
2019-06-21,20.1,20.044895
2019-06-22,20.1,20.052055
2019-06-23,20.1,20.052969
2019-06-25,20.1,20.04617
2019-06-26,20.1,19.985973
2019-06-27,20.1,20.029417
2019-06-28,20.1,20.03637
2019-06-29,20.1,19.995789
2019-06-30,20.1,19.989584
2019-07-02,20.0,20.061697
2019-07-03,20.1,19.970776
2019-07-04,20.1,20.005922
2019-07-05,20.1,20.012342
2019-07-06,20.1,20.018381
2019-07-07,20.1,20.008965
2019-07-09,20.1,20.014606
2019-07-10,20.1,19.99774
2019-07-11,20.1,20.032244
2019-07-12,20.0,20.001036
2019-07-13,20.1,19.975887
2019-07-14,20.1,20.024008
2019-07-16,20.1,20.006868
2019-07-17,20.1,19.998806
2019-07-18,20.1,19.995607
2019-07-19,20.1,19.977846
2019-07-20,20.1,19.991837
2019-07-21,20.1,19.99963
2019-07-23,20.1,19.974726
2019-07-24,20.1,19.959894
2019-07-25,20.1,20.000193
2019-07-26,20.0,20.007362
2019-07-27,20.1,20.007587
2019-07-28,20.1,20.051966
2019-07-30,20.1,20.04503
2019-07-31,20.1,20.064459
2019-08-01,20.1,20.065748
2019-08-02,20.0,20.09286
2019-08-03,20.1,20.070946
2019-08-04,20.1,20.076197
2019-08-06,20.2,20.04781
2019-08-07,20.0,20.045074
2019-08-08,20.1,19.98066
2019-08-09,20.1,19.984945
2019-08-10,20.0,20.018543
2019-08-11,20.1,19.978586
2019-08-13,20.1,20.004837
2019-08-14,20.1,20.043602
2019-08-15,20.2,20.026953
2019-08-18,20.1,20.08466
2019-08-20,20.2,20.044176
2019-08-21,20.1,20.035572
2019-08-22,20.1,20.044239
2019-08-23,20.1,20.03493
2019-08-24,20.1,20.032745
2019-08-25,20.1,20.062508
2019-08-27,20.1,20.052895
2019-08-28,20.1,20.047142
2019-08-29,20.0,20.022356
2019-08-30,20.0,20.034262
2019-08-31,20.1,20.010494
2019-09-01,20.2,20.033804
2019-09-03,20.2,20.086258
2019-09-04,20.1,20.080568
2019-09-05,20.1,20.090534
2019-09-06,20.1,20.078142
2019-09-07,20.1,20.041193
2019-09-08,20.2,20.034262
2019-09-10,20.1,20.055119
2019-09-11,20.1,20.045174
2019-09-12,20.1,20.063507
2019-09-13,20.1,20.054556
2019-09-14,20.1,20.06785
2019-09-18,20.1,20.077944
2019-09-19,20.1,20.055775
2019-09-20,20.1,20.051281
2019-09-21,20.1,20.024794
2019-09-22,20.1,20.01571
2019-09-24,20.1,20.01817
2019-09-25,20.1,20.036366
2019-09-26,20.1,20.047338
2019-09-27,20.1,20.047785
2019-09-28,20.1,20.055584
2019-09-29,20.1,20.048409
2019-10-01,20.1,20.071701
2019-10-02,20.1,20.082514
2019-10-03,20.1,20.094597
2019-10-04,20.1,20.089396
2019-10-05,20.1,20.090048
2019-10-06,20.1,20.10185
2019-10-08,20.1,20.113728
2019-10-09,20.0,20.135815
2019-10-10,20.1,20.096743
2019-10-11,20.1,20.10685
2019-10-12,20.1,20.094172
2019-10-13,20.1,20.097588
2019-10-15,20.1,20.106539
2019-10-16,20.1,20.093315
2019-10-18,20.1,20.096676
2019-10-19,20.1,20.125294
2019-10-20,20.1,20.130787
2019-10-22,20.1,20.130228
2019-10-23,20.1,20.122213
2019-10-24,20.1,20.118244
2019-10-25,20.1,20.110395
2019-10-26,20.1,20.11448
2019-10-27,20.1,20.11997
2019-10-29,20.1,20.125803
2019-10-30,20.1,20.129272
2019-10-31,20.1,20.115097
2019-11-01,20.1,20.120394
2019-11-02,20.0,20.12198
2019-11-03,20.1,20.105564
2019-11-05,20.1,20.10716
2019-11-06,20.1,20.091297
2019-11-07,20.1,20.064339
2019-11-08,20.0,20.073053
2019-11-09,20.1,20.085861
2019-11-10,20.1,20.09642
2019-11-12,20.1,20.106733
2019-11-13,20.1,20.113682
2019-11-15,20.0,20.108418
2019-11-16,20.1,20.096004
2019-11-17,20.1,20.083303
2019-11-19,20.1,20.087618
2019-11-20,20.1,20.092829
2019-11-21,20.1,20.09009
2019-11-22,20.0,20.119293
2019-11-23,20.1,20.124704
2019-11-24,20.1,20.113678
2019-11-26,20.2,20.094679
2019-11-27,20.1,20.04692
2019-11-28,20.1,20.090538
2019-11-29,20.0,20.095823
2019-11-30,20.1,20.118898
2019-12-01,20.1,20.153215
2019-12-03,20.1,20.18231
2019-12-04,20.1,20.185131
2019-12-05,20.1,20.185116
2019-12-06,20.1,20.256462
2019-12-07,20.1,20.263357
2019-12-08,20.1,20.284609
2019-12-10,20.1,20.22223
2019-12-11,20.1,20.25681
2019-12-12,20.1,20.188456
2019-12-13,20.1,20.150995
2019-12-14,20.1,20.237595
2019-12-15,20.1,20.216534
2019-12-17,20.1,20.200073
2019-12-18,20.1,20.213337
2019-12-19,20.1,20.181389
2019-12-20,20.1,20.165749
2019-12-21,20.0,20.160295
2019-12-22,20.1,20.142855
2019-12-24,20.1,20.12719
2019-12-25,20.0,20.142757
2019-12-26,20.0,20.121817
2019-12-27,21.3,20.094236
2019-12-28,20.1,19.973467
2019-12-29,20.1,20.073496
