date,Price,Price_pred
2019-05-19,36.7,27.314121
2019-05-21,39.0,31.548946
2019-05-22,35.9,35.904015
2019-05-23,34.6,34.998077
2019-05-24,34.3,34.3141
2019-05-25,32.7,33.561478
2019-05-26,34.8,31.973927
2019-05-28,32.8,33.121025
2019-05-29,30.0,30.57465
2019-05-30,31.8,31.633411
2019-05-31,34.0,32.423046
2019-06-01,33.5,31.970688
2019-06-02,31.5,32.249565
2019-06-04,31.2,30.269545
2019-06-05,33.8,28.235453
2019-06-06,33.4,30.279104
2019-06-07,33.3,29.559814
2019-06-08,35.0,30.106749
2019-06-11,32.3,31.12822
2019-06-12,31.5,26.941833
2019-06-13,30.7,26.468658
2019-06-14,30.3,26.865192
2019-06-15,31.5,26.449905
2019-06-16,31.8,28.630293
2019-06-18,30.0,29.021936
2019-06-19,30.5,27.750109
2019-06-20,30.7,27.303883
2019-06-21,29.5,27.240791
2019-06-22,27.1,27.21189
2019-06-23,25.2,25.945007
2019-06-25,25.9,23.39238
2019-06-26,25.9,22.676838
2019-06-27,24.9,23.15589
2019-06-28,23.4,22.376501
2019-06-29,21.5,21.398224
2019-06-30,20.6,19.794073
2019-07-02,22.1,19.19293
2019-07-03,22.6,19.897842
2019-07-04,21.9,21.1572
2019-07-05,22.4,20.758139
2019-07-06,21.6,21.306633
2019-07-07,20.8,21.625143
2019-07-09,21.0,20.645416
2019-07-10,21.3,20.585247
2019-07-11,20.1,20.654875
2019-07-12,20.4,19.504616
2019-07-13,20.7,19.838455
2019-07-14,20.6,21.702997
2019-07-16,20.6,20.532072
2019-07-17,22.8,19.773146
2019-07-18,25.5,21.650045
2019-07-19,24.1,23.813437
2019-07-20,21.5,24.537615
2019-07-21,22.1,23.362103
2019-07-23,22.7,21.418081
2019-07-24,22.4,19.945887
2019-07-25,22.3,20.636942
2019-07-26,23.0,20.215782
2019-07-27,23.0,19.766693
2019-07-28,24.3,20.607538
2019-07-30,27.4,22.19065
2019-07-31,27.4,23.872963
2019-08-01,28.2,24.12181
2019-08-02,27.7,25.063345
2019-08-03,28.6,26.421724
2019-08-04,28.7,27.226124
2019-08-06,30.2,26.71515
2019-08-07,30.5,27.94243
2019-08-08,28.5,27.954443
2019-08-09,27.3,27.061918
2019-08-10,25.4,24.948608
2019-08-11,24.5,23.333685
2019-08-13,26.6,23.040728
2019-08-14,25.9,26.31779
2019-08-15,27.6,25.625057
2019-08-18,27.6,25.491848
2019-08-20,27.3,26.273537
2019-08-21,29.4,26.425747
2019-08-22,31.4,27.15142
2019-08-23,28.3,27.462942
2019-08-24,29.3,28.349228
2019-08-25,29.9,25.753126
2019-08-27,27.4,24.96412
2019-08-28,27.1,25.14923
2019-08-29,28.4,24.372559
2019-08-30,28.4,25.457794
2019-08-31,33.0,25.844233
2019-09-01,33.4,26.905163
2019-09-03,32.3,28.609936
2019-09-04,31.5,29.046644
2019-09-05,29.9,30.502844
2019-09-06,27.7,29.31347
2019-09-07,27.8,29.232342
2019-09-08,27.5,27.828072
2019-09-10,29.1,26.872091
2019-09-11,30.4,27.181423
2019-09-12,27.4,28.104128
2019-09-13,25.4,26.730026
2019-09-14,25.1,25.525688
2019-09-17,26.1,25.84514
2019-09-18,26.4,26.78909
2019-09-19,25.6,26.688217
2019-09-20,25.5,26.272285
2019-09-21,25.5,24.513256
2019-09-22,24.8,24.75743
2019-09-24,27.9,25.08967
2019-09-25,29.6,27.178974
2019-09-26,26.4,28.048393
2019-09-27,27.1,27.126242
2019-09-28,27.9,27.143085
2019-09-29,25.7,26.76852
2019-10-01,23.6,24.950766
2019-10-02,25.8,25.746815
2019-10-03,29.9,26.15469
2019-10-04,29.2,27.5643
2019-10-05,28.2,28.283321
2019-10-06,28.3,28.107355
2019-10-08,27.1,28.154596
2019-10-09,26.7,27.46814
2019-10-10,26.4,28.092573
2019-10-11,26.4,28.3573
2019-10-12,27.3,27.58641
2019-10-13,28.5,27.338564
2019-10-15,27.0,28.983831
2019-10-16,25.9,28.57203
2019-10-18,26.7,27.513536
2019-10-19,25.7,27.199345
2019-10-20,23.8,26.321005
2019-10-22,23.6,24.885807
2019-10-23,24.1,24.415373
2019-10-24,24.8,24.176456
2019-10-25,26.0,24.8768
2019-10-26,24.5,25.692719
2019-10-27,23.9,25.683046
2019-10-29,23.5,25.089886
2019-10-30,24.0,24.558323
2019-10-31,22.9,25.054352
2019-11-01,22.3,24.036144
2019-11-02,21.3,23.57561
2019-11-03,23.1,22.656218
2019-11-05,22.9,24.023926
2019-11-06,22.1,24.007523
2019-11-07,22.1,24.37549
2019-11-08,21.6,24.534975
2019-11-09,21.5,23.333271
2019-11-10,22.8,23.861742
2019-11-12,23.2,24.214582
2019-11-13,23.4,23.669018
2019-11-15,22.9,24.072983
2019-11-16,21.6,23.946667
2019-11-17,21.7,23.039629
2019-11-19,20.8,22.93464
2019-11-20,20.8,21.910292
2019-11-21,20.5,20.92426
2019-11-22,18.8,21.580404
2019-11-23,20.1,20.86388
2019-11-24,23.6,21.84216
2019-11-26,23.8,23.868462
2019-11-27,23.1,23.076683
2019-11-28,21.7,24.13213
2019-11-29,22.6,23.17645
2019-11-30,24.6,23.91828
2019-12-01,26.3,25.690596
2019-12-03,24.9,26.59531
2019-12-04,23.0,26.468422
2019-12-05,22.3,25.948946
2019-12-06,22.4,23.152658
2019-12-07,22.4,22.606026
2019-12-08,24.4,23.124636
2019-12-10,27.1,24.970392
2019-12-11,28.4,27.992123
2019-12-12,31.6,29.548107
2019-12-13,36.5,31.969347
2019-12-14,33.5,34.46228
2019-12-15,32.6,33.82078
2019-12-17,32.9,34.006912
2019-12-18,31.1,33.634544
2019-12-19,30.1,32.78987
2019-12-20,31.9,32.51988
2019-12-21,32.0,32.035168
2019-12-22,32.6,31.911966
2019-12-24,35.3,32.809685
2019-12-25,34.8,33.84962
2019-12-26,34.0,34.254734
2019-12-27,33.2,33.588028
2019-12-28,32.6,33.19284
2019-12-29,32.2,33.170956
